date,stock_code,open,high,low,close,volume
2022-06-16,BBCA,7325,7600,7375,7575,132666300
2022-06-17,BBCA,7575,7550,7425,7500,117839400
2022-06-20,BBCA,7500,7650,7500,7625,88138700
2022-06-21,BBCA,7625,7650,7550,7650,44295700
2022-06-22,BBCA,7650,7650,7500,7500,53041800
2022-06-23,BBCA,7500,7575,7450,7525,60443000
2022-06-24,BBCA,7525,7600,7475,7475,57956600
2022-06-27,BBCA,7475,7500,7350,7350,77936800
2022-06-28,BBCA,7350,7400,7300,7300,119218500
2022-06-29,BBCA,7300,7400,7275,7275,75315200
2022-06-30,BBCA,7275,7400,7250,7250,101343900
2022-07-01,BBCA,7250,7325,7250,7250,68738800
2022-07-04,BBCA,7250,7275,7000,7050,102238600
2022-07-05,BBCA,7050,7325,7100,7250,69172900
2022-07-06,BBCA,7250,7325,7175,7300,66801100
2022-07-07,BBCA,7300,7250,7100,7100,86126800
2022-07-08,BBCA,7100,7175,7075,7150,64312400
2022-07-11,BBCA,7150,7200,7125,7125,36830800
2022-07-12,BBCA,7125,7250,7150,7175,34269000
2022-07-13,BBCA,7175,7125,7000,7000,71988200
2022-07-14,BBCA,7000,7100,7000,7025,83316300
2022-07-15,BBCA,7025,7100,7000,7000,57419900
2022-07-18,BBCA,7000,7150,7025,7150,60077700
2022-07-19,BBCA,7150,7175,7100,7175,59641000
2022-07-20,BBCA,7175,7400,7175,7400,105792900
2022-07-21,BBCA,7400,7400,7250,7400,64337100
2022-07-22,BBCA,7400,7400,7300,7325,38956500
2022-07-25,BBCA,7325,7375,7300,7300,31247600
2022-07-26,BBCA,7300,7375,7250,7300,44379900
2022-07-27,BBCA,7300,7350,7275,7325,58465500
2022-07-28,BBCA,7325,7450,7325,7350,86909700
2022-07-29,BBCA,7350,7475,7350,7350,131553000
2022-08-01,BBCA,7350,7500,7350,7500,104841600
2022-08-02,BBCA,7500,7625,7500,7600,106469500
2022-08-03,BBCA,7600,7625,7575,7625,65102200
2022-08-04,BBCA,7625,7800,7650,7800,144102500
2022-08-05,BBCA,7800,7875,7725,7875,118734200
2022-08-08,BBCA,7875,7925,7750,7875,84328900
2022-08-09,BBCA,7875,7975,7875,7900,92875800
2022-08-10,BBCA,7900,7900,7725,7900,104376300
2022-08-11,BBCA,7900,7950,7825,7950,73204700
2022-08-12,BBCA,7950,7975,7850,7925,61083100
2022-08-15,BBCA,7925,7975,7900,7950,81411000
2022-08-16,BBCA,7950,7975,7850,7975,83556700
2022-08-18,BBCA,7975,8025,7875,8000,86136900
2022-08-19,BBCA,8000,8050,7900,7900,58194900
2022-08-22,BBCA,7900,8000,7825,8000,97293300
2022-08-23,BBCA,8000,8000,7900,7900,71671800
2022-08-24,BBCA,7900,8025,7900,7950,108892400
2022-08-25,BBCA,7950,8100,7900,8075,99503500
2022-08-26,BBCA,8075,8125,8000,8000,80472400
2022-08-29,BBCA,8000,8150,7950,8150,72115100
2022-08-30,BBCA,8150,8275,8075,8175,109596600
2022-08-31,BBCA,8175,8225,8050,8200,137659900
2022-09-01,BBCA,8200,8250,8125,8150,76120100
2022-09-02,BBCA,8150,8225,8150,8225,61351000
2022-09-05,BBCA,8225,8300,8200,8275,62906000
2022-09-06,BBCA,8275,8350,8250,8275,67123900
2022-09-07,BBCA,8275,8375,8250,8375,101242600
2022-09-08,BBCA,8375,8500,8350,8350,132777400
2022-09-09,BBCA,8350,8500,8275,8375,91234600
2022-09-12,BBCA,8375,8425,8325,8375,52395300
2022-09-13,BBCA,8375,8575,8375,8525,124485200
2022-09-14,BBCA,8525,8650,8375,8500,116642400
2022-09-15,BBCA,8500,8875,8500,8750,190404800
2022-09-16,BBCA,8750,8725,8450,8450,363127600
2022-09-19,BBCA,8450,8750,8450,8650,102530600
2022-09-20,BBCA,8650,8650,8550,8550,89238400
2022-09-21,BBCA,8550,8600,8425,8475,90933700
2022-09-22,BBCA,8475,8525,8375,8475,61908500
2022-09-23,BBCA,8475,8475,8375,8375,60567600
2022-09-26,BBCA,8375,8500,8200,8425,106228200
2022-09-27,BBCA,8425,8450,8300,8300,89567100
2022-09-28,BBCA,8300,8425,8250,8325,89153400
2022-09-29,BBCA,8325,8450,8325,8375,62643700
2022-09-30,BBCA,8375,8575,8275,8550,176524800
2022-10-03,BBCA,8550,8525,8450,8500,115079600
2022-10-04,BBCA,8500,8625,8525,8550,80524500
2022-10-05,BBCA,8550,8550,8425,8450,63788000
2022-10-06,BBCA,8450,8500,8425,8425,43967400
2022-10-07,BBCA,8425,8375,8200,8200,112043400
2022-10-10,BBCA,8200,8375,8125,8300,80238200
2022-10-11,BBCA,8300,8300,8150,8250,64060000
2022-10-12,BBCA,8250,8325,8175,8325,47569700
2022-10-13,BBCA,8325,8375,8275,8275,62282800
2022-10-14,BBCA,8275,8350,8250,8250,71181100
2022-10-17,BBCA,8250,8300,8175,8250,56387500
2022-10-18,BBCA,8250,8475,8250,8300,85665300
2022-10-19,BBCA,8300,8350,8225,8275,66753500
2022-10-20,BBCA,8275,8500,8250,8500,91812300
2022-10-21,BBCA,8500,8725,8450,8650,122777800
2022-10-24,BBCA,8650,8900,8725,8900,89416500
2022-10-25,BBCA,8900,8875,8700,8700,89442400
2022-10-26,BBCA,8700,8650,8550,8550,87211700
2022-10-27,BBCA,8550,8700,8550,8700,77023600
2022-10-28,BBCA,8700,8750,8650,8750,67040200
2022-10-31,BBCA,8750,8850,8775,8800,105566600
2022-11-01,BBCA,8800,9000,8725,8800,107394700
2022-11-02,BBCA,8800,8825,8725,8750,58317000
2022-11-03,BBCA,8750,8825,8700,8800,72143700
2022-11-04,BBCA,8800,8800,8675,8775,69153000
2022-11-07,BBCA,8775,8850,8675,8850,73900800
2022-11-08,BBCA,8850,8875,8725,8750,42527400
2022-11-09,BBCA,8750,8875,8675,8875,68174100
2022-11-10,BBCA,8875,8800,8725,8800,74779800
2022-11-11,BBCA,8800,8925,8825,8850,59597900
2022-11-14,BBCA,8850,8900,8750,8750,61431700
2022-11-15,BBCA,8750,8850,8750,8800,47667300
2022-11-16,BBCA,8800,8675,8550,8600,143585500
2022-11-17,BBCA,8600,8825,8600,8725,72699300
2022-11-18,BBCA,8725,8900,8725,8825,83899100
2022-11-21,BBCA,8825,8900,8725,8725,48654100
2022-11-22,BBCA,8725,8950,8850,8900,84684200
2022-11-23,BBCA,8900,8975,8875,8875,85516700
2022-11-24,BBCA,8875,9000,8950,9000,61189600
2022-11-25,BBCA,9000,9000,8900,8975,60465700
2022-11-28,BBCA,8975,9100,8975,9025,77649600
2022-11-29,BBCA,9025,9075,8925,8975,81737400
2022-11-30,BBCA,8975,9400,8850,9300,387655900
2022-12-01,BBCA,9300,9350,9000,9000,132767900
2022-12-02,BBCA,9000,8975,8900,8900,137809400
2022-12-05,BBCA,8900,8900,8775,8775,138651400
2022-12-06,BBCA,8775,8750,8575,8675,180913300
2022-12-07,BBCA,8675,8575,8450,8450,195092800
2022-12-08,BBCA,8450,8575,8350,8500,149608500
2022-12-09,BBCA,8500,8600,8450,8575,75502100
2022-12-12,BBCA,8575,8700,8475,8700,84280700
2022-12-13,BBCA,8700,8700,8550,8700,83504800
2022-12-14,BBCA,8700,8700,8525,8625,118238400
2022-12-15,BBCA,8625,8600,8500,8500,80585500
2022-12-16,BBCA,8500,8650,8400,8600,124944200
2022-12-19,BBCA,8600,8700,8600,8650,54727200
2022-12-20,BBCA,8650,8650,8550,8575,41296000
2022-12-21,BBCA,8575,8700,8575,8675,33620500
2022-12-22,BBCA,8675,8675,8575,8575,52110600
2022-12-23,BBCA,8575,8575,8500,8500,47393000
2022-12-26,BBCA,8500,8625,8500,8575,20515300
2022-12-27,BBCA,8575,8650,8575,8600,28693700
2022-12-28,BBCA,8600,8650,8550,8650,48368000
2022-12-29,BBCA,8650,8600,8500,8575,47020900
2022-12-30,BBCA,8575,8650,8550,8550,44681400
2023-01-02,BBCA,8550,8600,8500,8550,11409600
2023-01-03,BBCA,8550,8600,8525,8550,27425000
2023-01-04,BBCA,8550,8575,8350,8350,90993200
2023-01-05,BBCA,8350,8375,8150,8250,128838500
2023-01-06,BBCA,8250,8325,8100,8300,69286600
2023-01-09,BBCA,8300,8450,8325,8450,86930600
2023-01-10,BBCA,8450,8425,8150,8175,89322900
2023-01-11,BBCA,8175,8150,8000,8125,119320800
